account_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
101211,,,,574,574,574,573,573,384,344,152,67,0,0,0,0,,,,,,,,,,
101212,,,,846,846,846,845,845,1421,1272,1127,1971,1698,359,295,932,,,,,,,,,,
101213,,,,2319,2319,2319,2319,2319,1853,1658,734,1285,1107,935,769,608,,,,,,,,,,
101214,,,,514,514,514,514,514,205,733,650,568,490,103,85,269,,,,,,,,,,
101215,,,,6306,6306,6305,6305,6305,14000,12530,11098,9710,8364,7063,5804,4591,,,,,,,,,,
101216,,,,686,686,686,686,686,0,444,393,0,296,250,205,81,,,,,,,,,,
101217,,,,315,315,315,315,315,0,361,320,280,241,204,168,133,,,,,,,,,,
101218,,,,534,534,533,533,533,896,755,632,277,239,202,331,261,,,,,,,,,,
101219,,,,0,0,0,0,0,145,66,58,101,87,73,61,48,,,,,,,,,,
101220,,,,0,0,0,0,7811,2263,2026,1794,785,1352,571,939,371,,,,,,,,,,
101221,,,,15309,15309,15308,15308,15308,12429,6107,11995,11774,11551,5663,11097,5435,,,,,,,,,,
101222,,,,26795,26795,26795,26794,26794,16334,16050,15763,15473,15180,14884,14584,14283,,,,,,,,,,
101223,,,,19233,19233,19233,19233,19233,13192,12962,12731,12496,12260,12021,11778,11536,,,,,,,,,,
101224,,,,9489,9488,9488,9488,9488,6537,6423,6308,6192,6075,5957,5837,5716,,,,,,,,,,
101225,,,,15467,15467,15467,15466,15466,14516,14264,14009,13751,13491,13227,12961,12694,,,,,,,,,,
101226,,,,8233,8233,8233,8233,8232,11766,11562,11355,11146,10935,10722,10506,10289,,,,,,,,,,
101227,,,,7821,35544,21682,21682,21682,9652,9484,9314,9143,8970,8795,8618,8440,,,,,,,,,,
101228,,,,20780,20779,20779,20779,20779,17215,16916,16614,16308,15999,15687,15371,15054,,,,,,,,,,
101229,,,,31063,31063,31063,31063,31063,25277,24838,24394,23945,23491,23033,22570,22104,,,,,,,,,,
101230,,,,14248,14248,14248,14248,14248,,,,,,,,,,,,,,,,,,
101231,,,,0,87983,50156,50156,50156,20874,18680,16549,0,0,0,0,0,,,,,,,,,,
101232,,,,9001,9001,9001,9001,9000,4278,4204,4129,4053,3976,3898,3820,3741,,,,,,,,,,
101233,,,,8477,8477,0,0,0,,,,,,,,,,,,,,,,,,
101234,,,,9432,25931,0,0,0,,,,,,,,,,,,,,,,,,
101235,,,,13036,13035,13035,13035,13035,,,,,,,,,,,,,,,,,,
101236,,,,16798,16798,16798,16798,16797,12119,11908,11695,11480,11263,11043,10821,10597,,,,,,,,,,
101237,,,,6153,6153,0,0,0,,,,,,,,,,,,,,,,,,
101238,,,,18073,18073,18073,18072,18072,15548,15278,15005,14729,14450,14168,13883,13597,,,,,,,,,,
101239,,,,9944,9943,9943,9943,9943,8169,8027,7883,7738,7592,7444,7294,7143,,,,,,,,,,
101240,,,,14551,14551,14551,14550,14550,14769,14512,14253,13990,13725,13458,13187,12915,,,,,,,,,,
101241,,,,31038,31037,31037,31037,31037,26139,25685,25225,24761,24292,23819,23339,22858,,,,,,,,,,
101242,,,,3834,3834,0,0,0,,,,,,,,,,,,,,,,,,
101243,,,,6679,6679,6679,6678,6678,4041,3970,3899,3828,3755,3682,3608,3533,,,,,,,,,,
101244,,,,22495,22495,22495,22494,22494,27659,15571,26693,26202,25705,25204,24697,24187,,,,,,,,,,
101245,,,,10109,10108,10108,10108,10108,10066,0,4858,4768,4678,9173,8988,8803,,,,,,,,,,
101246,,,,12295,15993,14144,14143,14143,8559,8410,8260,8108,7954,7799,7642,7485,,,,,,,,,,
101247,,,,12989,12989,0,0,0,,,,,,,,,,,,,,,,,,
101248,,,,16757,25966,21361,21361,21361,7380,14503,14244,13981,13717,13449,13178,12907,,,,,,,,,,
101249,,,,13326,13326,13326,13325,13325,11104,10911,10716,10519,10320,10119,9915,9710,,,,,,,,,,
101250,,,,24346,30368,27357,27357,27356,14456,12937,11461,10032,8646,7307,6010,0,,,,,,,,,,
101251,,,,19414,30920,25166,25166,25166,,,,,,,,,,,,,,,,,,
101252,,,,22390,22390,22390,48375,36241,17090,15293,13549,11859,10221,8638,7106,0,,,,,,,,,,
101253,,,,8995,10739,10132,10333,10452,13205,11816,15928,15635,15339,15040,14737,14433,,,,,,,,,,
101254,,,,16283,16282,24205,18318,18318,,,,,,,,,,,,,,,,,,
101255,,,,17461,17461,17461,17460,17460,15364,15396,14176,12990,11836,0,0,0,,,,,,,,,,
101256,,,,0,52584,26292,26292,26292,11813,10572,9365,8197,0,0,0,0,,,,,,,,,,
101257,,,,18207,18207,18207,18206,18206,,,,,,,,,,,,,,,,,,
101258,,,,6427,29081,17754,17753,17753,9382,8396,7438,6510,5612,4742,3901,0,,,,,,,,,,
101259,,,,14006,14006,14005,14005,14005,,,,,,,,,,,,,,,,,,
101260,,,,9530,9530,9530,9530,9530,,,,,,,,,,,,,,,,,,
101261,,,,0,28978,15387,15387,15387,,,,,,,,,,,,,,,,,,
101262,,,,12549,19966,16257,16257,16257,,,,,,,,,,,,,,,,,,
101263,,,,220899,220899,220899,220898,220898,195634,192236,188798,185324,181813,178267,119460,116996,,,,,,,,,,
101264,,,,14215,14214,14214,14214,14214,22277,21891,21499,0,0,0,0,0,,,,,,,,,,
101265,,,,8357,8357,8357,8357,8357,8605,7701,6820,5967,5140,4341,3566,2822,,,,,,,,,,
101266,,,,9429,9428,9428,9428,9428,11546,10332,13927,13670,13412,13150,12885,12620,,,,,,,,,,
101267,,,,0,26606,13303,13303,13303,,,,,,,,,,,,,,,,,,
101268,,,,13717,16171,15352,15352,15352,6075,0,0,0,0,0,0,0,,,,,,,,,,
101269,,,,9979,413279,187905,187904,164181,,,,,,,,,,,,,,,,,,
101270,,,,32048,47068,45724,45724,45724,21742,19457,17238,15087,13005,10990,9040,7160,,,,,,,,,,
101271,,,,142196,142195,142195,142195,142195,,,,,,,,,,,,,,,,,,
101272,,,,9470,14478,11974,11974,11974,6975,0,0,0,0,0,0,0,,,,,,,,,,
101273,,,,8708,19584,14145,14145,0,,,,,,,,,,,,,,,,,,
101274,,,,13727,13726,13726,13726,0,,,,,,,,,,,,,,,,,,
101275,,,,6611,17366,13075,13075,13075,,,,,,,,,,,,,,,,,,
101276,,,,22070,22069,22069,22069,22069,19595,17538,15533,13591,11708,9886,8123,0,,,,,,,,,,
101277,,,,7480,7480,0,0,0,,,,,,,,,,,,,,,,,,
101278,,,,7115,18228,12917,12917,12917,,,,,,,,,,,,,,,,,,
101279,,,,12697,31795,22246,22245,22245,,,,,,,,,,,,,,,,,,
101280,,,,0,19916,9958,9958,9958,,,,,,,,,,,,,,,,,,
101281,,,,14427,21577,21577,21577,0,,,,,,,,,,,,,,,,,,
101282,,,,6935,6935,6935,6935,6935,5864,5248,4648,4067,3504,2959,2431,1923,,,,,,,,,,
101283,,,,10107,10107,10107,10107,10107,14199,13953,9005,7878,6787,5731,4709,3724,,,,,,,,,,
101284,,,,9238,9237,9237,9237,9237,,,,,,,,,,,,,,,,,,
101285,,,,13033,20150,18731,18731,18731,8781,0,0,0,0,0,0,0,,,,,,,,,,
101286,,,,8559,16701,13084,13084,0,,,,,,,,,,,,,,,,,,
101287,,,,0,21824,10912,10912,0,,,,,,,,,,,,,,,,,,
101288,,,,22441,22440,22440,22440,22440,12687,11354,10058,8804,7588,6413,5275,0,,,,,,,,,,
101289,,,,7493,11265,11085,11085,11084,,,,,,,,,,,,,,,,,,
101290,,,,15622,15621,15621,15621,15621,8031,7187,6366,5570,4798,4051,3329,2633,,,,,,,,,,
101291,,,,20988,20988,20988,20987,20987,,,,,,,,,,,,,,,,,,
101292,,,,0,74224,37112,37112,37112,15673,14026,12425,10875,9375,7922,0,0,,,,,,,,,,
101293,,,,21081,21081,21081,21081,21081,19846,19501,19153,18800,18444,18084,17720,17355,,,,,,,,,,
101294,,,,5026,5026,5026,5025,5025,479,215,0,0,0,0,0,0,,,,,,,,,,
101295,,,,15359,15359,15359,15359,15359,11772,10634,9528,8454,7413,6403,5427,4485,,,,,,,,,,
101296,,,,14213,14213,0,0,0,,,,,,,,,,,,,,,,,,
101297,,,,15211,15211,15211,15211,15211,,,,,,,,,,,,,,,,,,
101298,,,,10032,10031,10031,10031,10031,,,,,,,,,,,,,,,,,,
101299,,,,3320,3319,3319,3319,3319,3970,3901,3831,3761,3689,3617,3545,3471,,,,,,,,,,
101300,,,,8442,36647,28381,28381,28381,10865,9723,8613,0,0,0,0,0,,,,,,,,,,
101301,,,,0,77312,45087,45087,45087,17809  2627  *****,15937  7092  *****,14119  6283  *****,12357  5499  *****,10652  4740  *****,4679  2082  *****,3849  1713  *****,3049  1357  *****,,,,,,,,,,
101302,,,,5483,5483,5483,5483,5482,4954,0,0,0,0,0,0,0,,,,,,,,,,
101303,,,,9051,9051,9051,0,0,,,,,,,,,,,,,,,,,,
101304,,,,11297,11297,11297,11296,11296,11808,11603,11395,11185,10973,10759,10543,10325,,,,,,,,,,
101305,,,,7556,7556,7556,7556,7555,8511,0,0,0,0,0,0,0,,,,,,,,,,
101306,,,,12305,12304,12304,12304,12304,12233,10948,9697,8484,7309,6171,5071,4011,,,,,,,,,,
101307,,,,106682,106682,106681,106681,106681,102218,100443,98647,96832,94997,93145,91269,89387,,,,,,,,,,
101308,,,,8352,8352,8352,8352,8352,15429,13807,12230,10700,9219,7784,6396,5059,,,,,,,,,,
101309,,,,5426,5426,0,0,0,,,,,,,,,,,,,,,,,,
101310,,,,17131,30741,23936,23936,23935,21040,20674,20304,19931,19553,19172,18786,18399,,,,,,,,,,
101311,523700,523700,523700,233185,233185,233565,233565,0,0,,,,,,,,,,,,,,,,,
101312,464930,464930,464930,156306,156306,156561,156561,0,0,,,,,,,,,,,,,,,,,
101313,1435860,1435860,1435860,790781,790781,792068,792068,792068,0,0,0,0,0,0,0,0,,,,,,,,,,
101314,10715,10715,10715,6661,6661,6661,6661,6661,,,,,,,,,,,,,,,,,,
101315,31353,31353,31353,24012,24012,24012,24012,24012,18366,18047,17724,17398,17069,16736,8200,0,,,,,,,,,,
101316,114209,114209,114209,98085,98085,98085,98085,98085,81952,80528,79088,77633,76162,74677,73173,71664,,,,,,,,,,
101317,39070,39070,39070,12669,12669,12669,12669,12669,9773,8747,7747,6778,5839,4931,4051,3205,,,,,,,,,,
101318,26036,26036,26036,7145,7145,7145,7145,7145,4694,4201,3721,3255,2804,2368,1946,1539,,,,,,,,,,
101319,5745,5745,5745,8420,4727,10097,7691,4727,3695,3297,2921,2556,2203,1863,1531,1214,,,,,,,,,,
101320,11345,11345,11345,8976,8976,8976,8976,8976,2952,2642,0,0,0,0,0,0,,,,,,,,,,
101321,11336,11336,11336,5617,5617,5617,5617,5617,0,0,0,0,0,0,0,0,,,,,,,,,,
101322,352814,352814,352814,16558,16558,16585,16585,16585,0,0,0,0,0,0,0,0,,,,,,,,,,
101323,419977,419977,419977,302996,302996,303488,303488,303488,35555  146085  ****,29180,23512,18533,14212,11402,9379,7429,,,,,,,,,,
101324,10113,10113,10113,7795,7795,7795,7795,7795,0,0,0,0,0,0,0,0,,,,,,,,,,
101325,218501,218501,218501,219174,219174,219174,219174,219174,0,0,0,0,0,0,0,0,,,,,,,,,,
101326,80842,80842,80842,49450,49450,49450,49450,49450,13424,0,0,0,0,0,0,0,,,,,,,,,,
101327,10244,10244,10244,8666,8666,8666,8666,8666,5396,3767,3701,5112,5014  242  *****,4917  388  *****,4819  381  *****,4719  373  *****,,,,,,,,,,
101328,70697,70697,70697,62765,62791,68510,60837,60837,250175  231001  *****,245699  226981  *****,241176  222962  *****,236613  218942  *****,232007  214923  *****,227361  210903  *****,222664  206885  *****,217957  202864  *****,,,,,,,,,,
101329,17319,17319,17319,21505,14744,20594,14744,14744,8981,4034,3573,3127,2693,2275,1868,1479,,,,,,,,,,
101330,8648,8648,8648,6712,6712,6712,6712,6712,4748,4249,0,0,0,0,0,0,,,,,,,,,,
101331,19520,19520,19520,19799,19799,19799,19799,19799,13063,11691,10355,9060,7804,6590,5415,4283,,,,,,,,,,
101332,387421,387421,387421,332714,332714,336120,336120,336120,169016  203853  ****,140795,115464,96589,83258,70358,57875,45841,,,,,,,,,,
101333,291740,291740,291740,253308,253308,253720,253720,253720,132902  108238  ****,108700,87230,72927,62861,53121,43696,34611,,,,,,,,,,
101334,300777,300777,300777,270628,270628,271069,271069,271069,148744  111931  ****,122797,115291,102935,90957,79355,68117,57272,,,,,,,,,,
101335,58647,58647,58647,43446,43446,43446,43446,43446,,,,,,,,,,,,,,,,,,
101336,28679,28679,28679,0,0,0,0,0,,,,,,,,,,,,,,,,,,
101337,89838,89838,89838,77741,77741,77741,77741,77741,23671,10699,9495,8328,7198,6102,9907,4024,,,,,,,,,,
101338,56211,56211,56211,52819,0,0,0,0,,,,,,,,,,,,,,,,,,
101339,55317,55317,55317,39701,39701,39701,39701,39701,20845,18655,16523,14457,12454,10515,4320,1709,,,,,,,,,,
101340,13415,13415,13415,9872,9872,9872,9872,9872,9303,8325,7374,6452,5558,4693,3856,3051,,,,,,,,,,
101341,59838,59838,59838,42651,42651,42651,42651,42651,24422,21856,19359,16938,14592,12320,10124,8009,,,,,,,,,,
101342,11509,11509,11509,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,,,,,,,,,,
101343,22288,22288,22288,24431,24431,24431,24431,24431,8684,7771,6885,6026,5194,4390,3611,2860,,,,,,,,,,
101344,147549,147549,147549,128739,128739,128739,128739,128739,93931,92299,90649,88981,87295,85593,83869,82140,,,,,,,,,,
101345,151962,151962,151962,154286,154286,154286,154286,154286,137425,135038,132623,130183,127717,125226,122705,120174,,,,,,,,,,
101346,810866,810866,810866,469500,469500,759648,759648,759648,54994  490140  ****,49214,43598,38160,32893,27797,22866,18111,,,,,,,,,,
101347,5290,5290,5290,2432,2432,2432,2432,2432,10324,0,0,0,0,0,0,0,,,,,,,,,,
101348,11950,11950,11950,7310,7310,7310,7310,7310,4676,1847,0,0,0,0,0,0,,,,,,,,,,
101349,139524,139524,139524,39909,39909,0,0,0,,,,,,,,,,,,,,,,,,
101350,25097,25097,25097,16701,16701,0,0,0,,,,,,,,,,,,,,,,,,
101351,89731,89731,89731,72223,72223,72223,72223,72223,53372,45872,40637,35569,30659,25909,21313,16881,,,,,,,,,,
101352,304261,304261,304261,228771,228771,229143,229143,229143,44194,0,0,0,0,0,0,0,,,,,,,,,,
101353,88523,88523,88523,79094,79094,79094,79094,79094,37531,34407,31772,29972,28219,26510,24843,23226,,,,,,,,,,
101354,18721,18721,18721,13110,13110,13110,13110,13110,9787,8760,7759,6788,5848,4938,4057,3209,,,,,,,,,,
101355,22531,22531,22531,20290,20290,20290,20290,20290,36077,35450,34816,34176,33528,32874,32213,31548,,,,,,,,,,
101356,653634,653634,653634,573726,573726,573726,573726,573726,552847,543244,533529,523712,513790,503771,493627,483448,,,,,,,,,,
101357,264233,264233,264233,220519,98707,209202,182514,175278,257999,253518,248984,244403,239772,235097,230363,225613,,,,,,,,,,
101358,109537,109537,109537,87345,87345,87345,87345,87345,170914,167946,164943,161907,158840,155743,152606,149460,,,,,,,,,,
101359,1923276,1923276,1923276,1015303,1015303,1015303,1015303,1015303,1668500,819760,1610199,1580572,1550626,1520389,1489775,1459054,,,,,,,,,,
101360,40749,40749,40749,38661,38661,38661,38661,38661,,,,,,,,,,,,,,,,,,
101361,2643513,2643513,2643513,1715819,1715819,1718612,1718612,1718612,14388  1204981  ****,12813,0,0,0,0,0,0,,,,,,,,,,
101362,61192,61192,61192,57716,57716,0,0,0,,,,,,,,,,,,,,,,,,
101363,111002,111002,111002,,,,,,,,,,,,,,,,,,,,,,,
101364,26423,26423,26423,25040,25040,25040,25040,25040,17721,17413,17102,16787,16469,16148,15823,15497,,,,,,,,,,
101365,3754,3754,3754,4110,4110,4110,4110,4110,4041,3970,3899,3828,3755,3682,3608,3533,,,,,,,,,,
101366,15324,15324,15324,8946,8946,8946,8946,8946,6401,5729,5074,4439,3824,3229,2653,2099,,,,,,,,,,
101367,67333,67333,67333,66896,66896,66896,66896,66896,41570,40847,40117,39379,38632,37880,37117,36352,,,,,,,,,,
101368,24327,24327,24327,0,0,0,0,0,,,,,,,,,,,,,,,,,,
101369,14290,14290,14290,11740,11740,11740,11740,11740,8598,8448,0,0,0,0,0,0,,,,,,,,,,
101370,407325,407325,407325,1176109,1176109,1177862,1177862,1177862,14338  343533  ****,14089,13839,13590,13340,13090,12841,12592,,,,,,,,,,
101371,24303,24303,24303,26736,26736,26736,26736,26736,6767,12112,10730,9392,8095,6841,5627,4457,,,,,,,,,,
101372,3910,3910,3910,,,,,,,,,,,,,,,,,,,,,,,
101373,18903,18903,18903,14737,14737,14737,14737,14737,21715,21338,27540,24096,20758,17528,14402,11393,,,,,,,,,,
101374,8577,8577,8577,0,0,0,0,0,,,,,,,,,,,,,,,,,,
101375,6664,6664,6664,6139,6139,6139,6139,6139,970,0,0,0,0,0,0,0,,,,,,,,,,
101376,4755,4755,4755,0,0,0,0,0,,,,,,,,,,,,,,,,,,
101377,13003,13003,13003,11241,0,0,0,0,,,,,,,,,,,,,,,,,,
101378,69822,69822,69822,43824,0,0,0,0,,,,,,,,,,,,,,,,,,
101379,23020,23020,23020,27656,27656,27656,27656,0,,,,,,,,,,,,,,,,,,
101380,2779,2779,2779,2713,2713,2713,2713,2713,2265,2226,1202,0,0,0,0,0,,,,,,,,,,
101381,10834,10834,10834,10385,10385,10385,10385,10385,8357,4106,8065,7917,3884,7615,1866,3654,,,,,,,,,,
101382,24036,24036,24036,31025,31025,31025,31025,31025,25429,24987,24541,24089,23632,23172,22705,22237,,,,,,,,,,
101383,7075,7075,7075,6540,6540,0,0,0,,,,,,,,,,,,,,,,,,
101384,134233,134233,134233,127773,127773,127773,127773,127773,88982,87436,85872,84292,82695,81083,79450,77812,,,,,,,,,,
101385,142831,142831,142831,126944,126944,126944,126944,126944,76479,68441,60632,53069,45745,38657,31798,12594,,,,,,,,,,
101386,48645,48645,48645,39187,39187,39187,39187,39187,20705,18506,16395,1969,1698,717,590,467,,,,,,,,,,
101387,6174,6174,6174,6397,6397,6397,6397,6397,0,0,0,0,0,0,0,0,,,,,,,,,,
101388,15920,15920,15920,17075,15310,18694,17620,16140,15974,15697,15416,15133,14846,14556,14263,13969,,,,,,,,,,
101389,3390,3390,3390,,,,,,,,,,,,,,,,,,,,,,,
101390,380651,380651,380651,320587,320587,320587,320587,320587,216759,0,0,0,0,0,0,0,,,,,,,,,,
101391,619880,619880,619880,575377,575377,575377,575377,575377,0,0,0,0,0,0,0,0,,,,,,,,,,
101392,19572,19572,19572,10726,10726,10726,10726,10726,6680,5979,5296,4633,3992,3370,2769,2190,,,,,,,,,,
101393,8816,8816,8816,7244,7244,0,0,0,,,,,,,,,,,,,,,,,,
101394,11162,11162,11162,8934,8934,8934,8934,8934,2556,0,0,0,0,0,0,0,,,,,,,,,,
101395,11206,11206,11206,35654,10379,63294,20975,11828,14272,0,0,0,0,0,0,0,,,,,,,,,,
101396,132888,132888,132888,198760,167690,286705,230197,222512,154755,152068,149348,146599,143822,141018,138179  14448  *****,135329  14608  *****,,,,,,,,,,
101397,39837,39837,39837,34040,0,0,0,0,,,,,,,,,,,,,,,,,,
101398,8304,8304,8304,9599,9599,9599,9599,9599,7065,6943,6819,6693,6567,6439,6309,6179,,,,,,,,,,
101399,10980,10980,10980,5839,5839,5839,5839,0,,,,,,,,,,,,,,,,,,
101400,165064,165064,165064,146376,146376,146376,146376,146376,0,0,0,0,0,0,0,0,,,,,,,,,,
101401,20672,20672,20672,14307,14307,14307,14307,14307,8663  1199  *****,7753  6423  *****,6868  5690  *****,6012  4980  *****,5181  4293  *****,4379  3628  *****,3602  2984  *****,2853  2363  *****,,,,,,,,,,
101402,52735,52735,52735,47803,47803,47803,47803,47803,25147,22504,19936,17450,15042,12711,10456,8281,,,,,,,,,,
101403,16532,16532,16532,15449,15449,15449,15449,15449,9627,8615,7633,6680,5758,4866,4002,3170,,,,,,,,,,
101404,31828,31828,31828,30877,30877,30877,30877,30877,17440,15607,13826,12102,10432,8815,7252,5743,,,,,,,,,,
101405,13854,13854,13854,,,,,,,,,,,,,,,,,,,,,,,
101406,1783,1783,1783,962,962,962,962,962,,,,,,,,,,,,,,,,,,
101407,33270,33270,33270,29791,29791,29791,29791,29791,16314,14599,12934,11321,9758,8246,6783,5373,,,,,,,,,,
101408,91137,91137,91137,87432,87432,87432,87432,87432,13364,12567,11791,11034,10297,9582,8884,8208,,,,,,,,,,
101409,9199,9199,9199,,,,,,,,,,,,,,,,,,,,,,,
101410,14861,14861,14861,0,0,0,0,0,,,,,,,,,,,,,,,,,,
101411,39876,39876,39876,40815,37749,37749,37749,37749,23045,18862,18524,18182,17838,17490,17139  8309  *****,16784  10813  *****,,,,,,,,,,
101412,27650,27650,27650,46843,46843,46843,46843,46843,22865,31678,31112,30539,29961,29377  1261  *****,28785  2110  *****,28192  2069  *****,,,,,,,,,,
101413,6715,6715,6715,,,,,,,,,,,,,,,,,,,,,,,
101414,4932,4932,4932,5794,5794,5794,5794,5794,4661,4580,4498,4415,4331,4247,4161,4076,,,,,,,,,,
101415,79866,79866,79866,78744,78744,78744,78744,78744,212705,172418,102636,50373,49419,48456,47480,16282,,,,,,,,,,
101416,3992,3992,3992,3787,3610,3610,3610,3610,2846,2547,2257,1974,1701,1436,1180,933,,,,,,,,,,
101417,5432,5432,5432,,,,,,,,,,,,,,,,,,,,,,,
101418,36826,36826,36826,29266,29266,29266,29266,29266,43033,42286,41530,40766,39993,39213,38424,37631,,,,,,,,,,
101419,47323,47323,47323,36804,0,0,0,0,,,,,,,,,,,,,,,,,,
101420,17319,17319,17319,15011,15011,17863,15011,15011,12913,12689,12462,6117,12001,11767,11530,11292,,,,,,,,,,
101421,45855,45855,45855,87082,87082,97599,87082,87082,31366,28070,24863,21753,18740,31577,25946,20525,,,,,,,,,,
101422,5533,5533,5533,11130,11130,11130,11130,11130,29241,26169,23179,10147,17470,14751,12121,9590,,,,,,,,,,
101423,64436,64436,64436,43194,43194,43194,43194,43194,7774,33,29,26,22,19,6430,2549,,,,,,,,,,
101424,38410,38410,38410,27280,27280,27395,27280,27280,21908,0,0,0,0,0,4541,3592,,,,,,,,,,
101425,13061,13061,13061,20999,20999,20999,20999,20999,16576,3712,6571,3,4954,8362,3437,5436,,,,,,,,,,
101426,15796,15796,15796,13688,13688,13688,0,0,,,,,,,,,,,,,,,,,,
101427,26582,26582,26582,22524,22524,22524,22524,22524,34819,34214,16802,0,0,0,0,0,,,,,,,,,,
101428,8687,8687,8687,0,0,0,0,0,,,,,,,,,,,,,,,,,,
101429,10645,10645,10645,,,,,,,,,,,,,,,,,,,,,,,
101430,19922,19922,19922,22696,22696,22696,22696,22696,0,0,0,0,0,0,0,0,,,,,,,,,,
101431,34368,34368,34368,26444,26444,26444,26444,26444,,,,,,,,,,,,,,,,,,
101432,43527,43527,43527,40844,40844,40844,40844,40844,23769,23356,22938,22516,22089,21658,21222,20785,,,,,,,,,,
101433,22176,22176,22176,17125,17125,0,0,0,,,,,,,,,,,,,,,,,,
101434,6199,6199,6199,1637,1637,1639,1639,1639,0,0,0,0,0,0,0,0,,,,,,,,,,
101435,68721,68721,68721,61024,61024,61024,61024,61024,21744,9729,4310,3772,6503,5496,4521,3581,,,,,,,,,,
101436,2810,2810,2810,939,939,941,941,941,0,0,0,0,0,0,0,0,,,,,,,,,,
101437,16265,16265,16265,5566,0,0,0,0,,,,,,,,,,,,,,,,,,
101438,52961,52961,52961,41548,0,0,0,0,,,,,,,,,,,,,,,,,,
101439,55633,55633,55633,43644,0,0,0,0,,,,,,,,,,,,,,,,,,
101440,6794106,6794106,6794106,4888341,4610036,5039585,4799962,4767347,17344  2851844  ****,17395,16247,15130,14044,12988,11960,10964,,,,,,,,,,
101441,4145,4145,4145,4125,4125,4125,4125,4125,3102,1525,984,0,0,0,0,0,,,,,,,,,,
101442,5059,5059,5059,5287,5287,5287,5287,5287,682,670,658,646,634,621,609,596,,,,,,,,,,
101443,74853,74853,74853,29707,29707,29707,29707,29707,16232,13972,12232,10892,9594,8334,7116,5941,,,,,,,,,,
101444,9695,9695,9695,5239,5239,5239,5239,5239,2951,2640,2339,2046,1763,1489,1223,968,,,,,,,,,,
101445,97436,97436,97436,60025,60025,60025,122014,60025,39365,32722,14492,12680,10923,9223,7578,5996,,,,,,,,,,
101446,28581,28581,28581,26205,24817,37030,37098,25372,29564,29050,18748,16403,14130,11931,9804,7756,,,,,,,,,,
101447,69366,69366,69366,51767,51767,51767,51767,51767,,,,,,,,,,,,,,,,,,
101448,10515,10515,10515,6794,6794,6794,6794,6794,3266,0,0,0,0,0,0,0,,,,,,,,,,
101449,10659,10659,10659,,,,,,,,,,,,,,,,,,,,,,,
101450,9312,9312,9312,11901,11901,11901,11901,11901,6627,5930,5253,4596  366  *****,3959  1557  *****,3343  1316  *****,2747  1082  *****,2173  857  *****,,,,,,,,,,
101451,20347,20347,20347,12854,12854,12854,12854,12854,763803,750108,736275,722317,708227  75795  *****,694020  141412  *****,679657  138718  *****,665262  136022  *****,,,,,,,,,,
101452,126156,126156,126156,84006,84006,84006,84006,84006,49972,44895,40835,36853,32989,29246,25617,22112,,,,,,,,,,
101453,60003,60003,60003,39733,33934,33934,33934,33934,14857,29197,40950,40197,39435,38666,37887,37106,,,,,,,,,,
101454,27125,27125,27125,24109,24109,24109,24109,24109,11334,10143,8986,7865,6780,5729,4713,3732,,,,,,,,,,
101455,1671,1671,1671,,,,,,,,,,,,,,,,,,,,,,,
101456,375649,375649,375649,265611,265611,255873,255873,255873,92794  150230  ****,83041,36784,32196,27752,23452,19291,15280,,,,,,,,,,
101457,10789,10789,10789,2181,2181,0,0,0,,,,,,,,,,,,,,,,,,
101458,22875,22875,22875,3822,3822,0,0,0,,,,,,,,,,,,,,,,,,
101459,9855,9855,9855,6673,6673,6673,6673,6673,5345  1996  *****,5252  4204  *****,5157  4613  *****,5062  4530  *****,4967  4448  *****,4870  4364  *****,4771  5081  *****,4674  5134  *****,,,,,,,,,,
101460,12870,12870,12870,13515,13515,13515,13515,13515,8060,7213,6389,5590,4816,2878,2365,1871,,,,,,,,,,
101461,28123,28123,28123,25148,25148,0,0,0,,,,,,,,,,,,,,,,,,
101462,10086,10086,10086,,,,,,,,,,,,,,,,,,,,,,,
101463,10859,10859,10859,6757,0,0,0,0,,,,,,,,,,,,,,,,,,
101464,21219,21219,21219,16045,16045,16045,16045,16045,15256,8935,7914,6923,5965,5036,4138,3273,,,,,,,,,,
101465,7671,7671,7671,8616,8616,8616,8616,8616,7061,6939,6814,6689,6562,6434,6304,6175,,,,,,,,,,
101466,13988,13988,13988,9215,9215,9215,9215,9215,1885,0,0,0,0,0,0,0,,,,,,,,,,
101467,938,938,938,,,,,,,,,,,,,,,,,,,,,,,
101468,34704,34704,34704,32322,32322,32322,32322,32322,16529,14792,13104,11469,9886,8355,6872,5443,,,,,,,,,,
101469,37197,37197,37197,36096,36096,36096,36096,36096,6291,5630,9974,8730,7525,3180,2616,2072,,,,,,,,,,
101470,45276,45276,45276,32159,32159,32159,32159,32159,13614,11940,10497,9187,7920,6692,5505,4360,,,,,,,,,,
101471,13112,13112,13112,7266,7266,7266,7266,7266,3029,2710,2401,2100,1809,1528,1256,993,,,,,,,,,,
101472,18594,18594,18594,23920,23920,23920,23920,0,,,,,,,,,,,,,,,,,,
101473,5582,5582,5582,,,,,,,,,,,,,,,,,,,,,,,
101474,5090,5090,5090,5749,5749,5749,5749,5749,3598,3220,2853,2497,0,0,0,0,,,,,,,,,,
