account_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
100249,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100250,A,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100251,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,,
100252,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,,,,
100253,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100254,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100255,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100256,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100257,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100258,A,A,A,A,E*,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100259,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100260,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,,
100261,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100277,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100278,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,,,,
100279,A,A,,,C,C,,,,,,,,,,,,,,,,,,,,
100280,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100281,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100282,A,A,A,,C,C,,,,,,,,,,,,,,,,,,,,
100283,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,
100284,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100285,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100286,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,,
100287,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100298,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100299,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,,
100300,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100301,A,A,A,A,A,A,,,,,,,,,,,,,,,,,,,,
100302,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100303,A,A,A,A,A,A,A,A,A,C,,,,,,,,,,,,,,,,
100304,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100305,A,A,A,A,A,A,A,A,A,A,A,A,C*,C,C,,,,,,,,,,,
100306,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100308,A,A,A,A,A,A,A,A,A,A*,A,A,A,A,A,,,,,,,,,,,
100309,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100310,A,A,,,C,C,,,,,,,,,,,,,,,,,,,,
100312,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,,,,
100313,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100314,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100315,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100316,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,,,,,
100317,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100318,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100319,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100320,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100321,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100322,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100323,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100330,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100331,B*,A,A,A,A,A,A,A,A,C,,,,,,,,,,,,,,,,
100332,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100333,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100334,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100335,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100336,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100338,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100339,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100340,B*,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,,
100341,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100342,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100343,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100344,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100345,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100346,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100347,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100348,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100349,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100350,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100351,A*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
100352,B*,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,
